"interaction","name","selected","shared interaction","shared name","stringdb::coexpression","stringdb::cooccurrence","stringdb::databases","stringdb::experiments","stringdb::fusion","stringdb::interspecies","stringdb::neighborhood","stringdb::score","stringdb::textmining"
"pp","9606.ENSP00000301019 (pp) 9606.ENSP00000353770","false","pp","9606.ENSP00000301019 (pp) 9606.ENSP00000353770","0.744",,,,,,,"0.899","0.622"
"pp","9606.ENSP00000301019 (pp) 9606.ENSP00000307288","false","pp","9606.ENSP00000301019 (pp) 9606.ENSP00000307288","0.884",,"0.5","0.972",,,,"0.999","0.981"
"pp","9606.ENSP00000301019 (pp) 9606.ENSP00000391090","false","pp","9606.ENSP00000301019 (pp) 9606.ENSP00000391090","0.654",,,,,,,"0.934","0.818"
"pp","9606.ENSP00000229214 (pp) 9606.ENSP00000339145","false","pp","9606.ENSP00000229214 (pp) 9606.ENSP00000339145","0.801",,,"0.45",,,,"0.886",
"pp","9606.ENSP00000301019 (pp) 9606.ENSP00000364976","false","pp","9606.ENSP00000301019 (pp) 9606.ENSP00000364976","0.284",,,"0.785",,,,"0.864","0.191"
"pp","9606.ENSP00000301019 (pp) 9606.ENSP00000361540","false","pp","9606.ENSP00000301019 (pp) 9606.ENSP00000361540","0.766",,,"0.403",,,,"0.921","0.482"
"pp","9606.ENSP00000229214 (pp) 9606.ENSP00000395772","false","pp","9606.ENSP00000229214 (pp) 9606.ENSP00000395772","0.704",,,"0.489",,,,"0.852","0.101"
"pp","9606.ENSP00000301019 (pp) 9606.ENSP00000480987","false","pp","9606.ENSP00000301019 (pp) 9606.ENSP00000480987","0.87",,"0.5","0.964",,,,"0.999","0.936"
"pp","9606.ENSP00000229214 (pp) 9606.ENSP00000359939","false","pp","9606.ENSP00000229214 (pp) 9606.ENSP00000359939","0.535",,"0.4","0.552",,,,"0.871","0.091"
"pp","9606.ENSP00000229214 (pp) 9606.ENSP00000258772","false","pp","9606.ENSP00000229214 (pp) 9606.ENSP00000258772","0.832",,,"0.43",,,,"0.912","0.164"
"pp","9606.ENSP00000301019 (pp) 9606.ENSP00000305480","false","pp","9606.ENSP00000301019 (pp) 9606.ENSP00000305480","0.527",,,,,,,"0.804","0.603"
"pp","9606.ENSP00000229214 (pp) 9606.ENSP00000314348","false","pp","9606.ENSP00000229214 (pp) 9606.ENSP00000314348","0.708",,,"0.272",,,,"0.827","0.251"
"pp","9606.ENSP00000229214 (pp) 9606.ENSP00000384302","false","pp","9606.ENSP00000229214 (pp) 9606.ENSP00000384302","0.706",,"0.5","0.986",,,,"0.998","0.449"
"pp","9606.ENSP00000229214 (pp) 9606.ENSP00000256383","false","pp","9606.ENSP00000229214 (pp) 9606.ENSP00000256383","0.179",,,"0.844",,,,"0.866",
"pp","9606.ENSP00000301019 (pp) 9606.ENSP00000368458","false","pp","9606.ENSP00000301019 (pp) 9606.ENSP00000368458","0.508",,,"0.989",,,,"0.995","0.269"
"pp","9606.ENSP00000229214 (pp) 9606.ENSP00000244230","false","pp","9606.ENSP00000229214 (pp) 9606.ENSP00000244230","0.715",,"0.54","0.992",,,,"0.999","0.257"
"pp","9606.ENSP00000301280 (pp) 9606.ENSP00000368458","false","pp","9606.ENSP00000301280 (pp) 9606.ENSP00000368458","0.396",,,"0.837",,,,"0.898","0.052"
"pp","9606.ENSP00000301280 (pp) 9606.ENSP00000480987","false","pp","9606.ENSP00000301280 (pp) 9606.ENSP00000480987","0.756",,,,,,,"0.82","0.294"
"pp","9606.ENSP00000301178 (pp) 9606.ENSP00000362680","false","pp","9606.ENSP00000301178 (pp) 9606.ENSP00000362680","0.049",,"0.9","0.485",,,,"0.983","0.694"
"pp","9606.ENSP00000229214 (pp) 9606.ENSP00000499044","false","pp","9606.ENSP00000229214 (pp) 9606.ENSP00000499044","0.058",,"0.4","0.959",,,,"0.975","0.071"
"pp","9606.ENSP00000301364 (pp) 9606.ENSP00000338862","false","pp","9606.ENSP00000301364 (pp) 9606.ENSP00000338862","0.853",,,,,,,"0.881","0.223"
"pp","9606.ENSP00000301336 (pp) 9606.ENSP00000380308","false","pp","9606.ENSP00000301336 (pp) 9606.ENSP00000380308",,,"0.8",,,,,"0.8",
"pp","9606.ENSP00000229214 (pp) 9606.ENSP00000355609","false","pp","9606.ENSP00000229214 (pp) 9606.ENSP00000355609","0.113",,,"0.8",,,,"0.814",
"pp","9606.ENSP00000301336 (pp) 9606.ENSP00000348965","false","pp","9606.ENSP00000301336 (pp) 9606.ENSP00000348965",,,"0.8",,,,,"0.813","0.107"
"pp","9606.ENSP00000229214 (pp) 9606.ENSP00000285814","false","pp","9606.ENSP00000229214 (pp) 9606.ENSP00000285814","0.924",,,"0.704",,,,"0.979","0.179"
"pp","9606.ENSP00000229214 (pp) 9606.ENSP00000254940","false","pp","9606.ENSP00000229214 (pp) 9606.ENSP00000254940","0.886",,"0.4","0.131",,,,"0.938","0.091"
"pp","9606.ENSP00000301364 (pp) 9606.ENSP00000354040","false","pp","9606.ENSP00000301364 (pp) 9606.ENSP00000354040","0.884",,,,,,,"0.923","0.373"
"pp","9606.ENSP00000229214 (pp) 9606.ENSP00000380982","false","pp","9606.ENSP00000229214 (pp) 9606.ENSP00000380982","0.791",,,"0.516",,,,"0.894",
"pp","9606.ENSP00000229214 (pp) 9606.ENSP00000297579","false","pp","9606.ENSP00000229214 (pp) 9606.ENSP00000297579","0.444",,"0.8","0.993",,,,"0.999","0.291"
"pp","9606.ENSP00000229214 (pp) 9606.ENSP00000374354","false","pp","9606.ENSP00000229214 (pp) 9606.ENSP00000374354","0.213",,"0.4","0.676",,,,"0.833",
"pp","9606.ENSP00000301364 (pp) 9606.ENSP00000384302","false","pp","9606.ENSP00000301364 (pp) 9606.ENSP00000384302","0.897",,,,,,,"0.911","0.174"
"pp","9606.ENSP00000229214 (pp) 9606.ENSP00000483495","false","pp","9606.ENSP00000229214 (pp) 9606.ENSP00000483495","0.827",,,"0.394",,,,"0.931","0.398"
"pp","9606.ENSP00000301364 (pp) 9606.ENSP00000317992","false","pp","9606.ENSP00000301364 (pp) 9606.ENSP00000317992","0.927",,,,,,,"0.928","0.055"
"pp","9606.ENSP00000301364 (pp) 9606.ENSP00000432119","false","pp","9606.ENSP00000301364 (pp) 9606.ENSP00000432119","0.83",,,,,,,"0.877","0.311"
"pp","9606.ENSP00000301364 (pp) 9606.ENSP00000499044","false","pp","9606.ENSP00000301364 (pp) 9606.ENSP00000499044","0.056",,"0.5","0.89",,,,"0.943",
"pp","9606.ENSP00000229214 (pp) 9606.ENSP00000355899","false","pp","9606.ENSP00000229214 (pp) 9606.ENSP00000355899","0.898",,,"0.165",,,,"0.927","0.219"
"pp","9606.ENSP00000301364 (pp) 9606.ENSP00000362744","false","pp","9606.ENSP00000301364 (pp) 9606.ENSP00000362744","0.049",,"0.5","0.912",,,,"0.955","0.047"
"pp","9606.ENSP00000301364 (pp) 9606.ENSP00000477848","false","pp","9606.ENSP00000301364 (pp) 9606.ENSP00000477848","0.707",,,,,,,"0.834","0.457"
"pp","9606.ENSP00000229214 (pp) 9606.ENSP00000495273","false","pp","9606.ENSP00000229214 (pp) 9606.ENSP00000495273","0.097",,"0.8","0.99",,,,"0.997",
"pp","9606.ENSP00000301364 (pp) 9606.ENSP00000395772","false","pp","9606.ENSP00000301364 (pp) 9606.ENSP00000395772","0.841",,,"0.309",,,,"0.895","0.12"
"pp","9606.ENSP00000229214 (pp) 9606.ENSP00000362744","false","pp","9606.ENSP00000229214 (pp) 9606.ENSP00000362744","0.079",,,"0.959",,,,"0.96",
"pp","9606.ENSP00000229214 (pp) 9606.ENSP00000478982","false","pp","9606.ENSP00000229214 (pp) 9606.ENSP00000478982","0.299",,,"0.78",,,,"0.863","0.184"
"pp","9606.ENSP00000301364 (pp) 9606.ENSP00000495273","false","pp","9606.ENSP00000301364 (pp) 9606.ENSP00000495273","0.055",,"0.8","0.937",,,,"0.988","0.121"
"pp","9606.ENSP00000230056 (pp) 9606.ENSP00000481380","false","pp","9606.ENSP00000230056 (pp) 9606.ENSP00000481380","0.427",,,"0.68",,,,"0.882","0.41"
"pp","9606.ENSP00000229214 (pp) 9606.ENSP00000331019","false","pp","9606.ENSP00000229214 (pp) 9606.ENSP00000331019","0.056",,"0.4","0.803",,,,"0.879","0.045"
"pp","9606.ENSP00000229214 (pp) 9606.ENSP00000263239","false","pp","9606.ENSP00000229214 (pp) 9606.ENSP00000263239","0.634",,,"0.978",,,,"0.992","0.102"
"pp","9606.ENSP00000301364 (pp) 9606.ENSP00000314348","false","pp","9606.ENSP00000301364 (pp) 9606.ENSP00000314348","0.841",,,"0.238",,,,"0.909","0.312"
"pp","9606.ENSP00000229214 (pp) 9606.ENSP00000264279","false","pp","9606.ENSP00000229214 (pp) 9606.ENSP00000264279","0.848",,"0.54","0.991",,,,"0.999","0.429"
"pp","9606.ENSP00000301364 (pp) 9606.ENSP00000328854","false","pp","9606.ENSP00000301364 (pp) 9606.ENSP00000328854","0.626",,"0.54","0.222",,,,"0.933","0.56"
"pp","9606.ENSP00000301364 (pp) 9606.ENSP00000323858","false","pp","9606.ENSP00000301364 (pp) 9606.ENSP00000323858","0.847",,,"0.07",,,,"0.857","0.082"
"pp","9606.ENSP00000301364 (pp) 9606.ENSP00000380982","false","pp","9606.ENSP00000301364 (pp) 9606.ENSP00000380982","0.85",,,,,,,"0.871","0.18"
"pp","9606.ENSP00000229214 (pp) 9606.ENSP00000364320","false","pp","9606.ENSP00000229214 (pp) 9606.ENSP00000364320","0.835",,,"0.783",,,,"0.971","0.278"
"pp","9606.ENSP00000301364 (pp) 9606.ENSP00000364320","false","pp","9606.ENSP00000301364 (pp) 9606.ENSP00000364320","0.892",,,,,,,"0.936","0.436"
"pp","9606.ENSP00000301364 (pp) 9606.ENSP00000455106","false","pp","9606.ENSP00000301364 (pp) 9606.ENSP00000455106","0.914",,,,,,,"0.916","0.072"
"pp","9606.ENSP00000229214 (pp) 9606.ENSP00000328854","false","pp","9606.ENSP00000229214 (pp) 9606.ENSP00000328854","0.609",,"0.8","0.995",,,,"0.999","0.144"
"pp","9606.ENSP00000301396 (pp) 9606.ENSP00000318297","false","pp","9606.ENSP00000301396 (pp) 9606.ENSP00000318297","0.084",,"0.9","0.242",,,,"0.925","0.055"
"pp","9606.ENSP00000229395 (pp) 9606.ENSP00000393312","false","pp","9606.ENSP00000229395 (pp) 9606.ENSP00000393312",,,"0.4",,,,,"0.886","0.818"
"pp","9606.ENSP00000229214 (pp) 9606.ENSP00000455106","false","pp","9606.ENSP00000229214 (pp) 9606.ENSP00000455106","0.557",,"0.5","0.157",,,,"0.818","0.145"
"pp","9606.ENSP00000301396 (pp) 9606.ENSP00000476117","false","pp","9606.ENSP00000301396 (pp) 9606.ENSP00000476117","0.192",,"0.8","0.991",,,,"0.999","0.943"
"pp","9606.ENSP00000229395 (pp) 9606.ENSP00000350071","false","pp","9606.ENSP00000229395 (pp) 9606.ENSP00000350071","0.075",,,"0.995",,,,"0.997","0.48"
"pp","9606.ENSP00000230056 (pp) 9606.ENSP00000480987","false","pp","9606.ENSP00000230056 (pp) 9606.ENSP00000480987","0.38",,"0.5",,,,,"0.864","0.599"
"pp","9606.ENSP00000230056 (pp) 9606.ENSP00000378699","false","pp","9606.ENSP00000230056 (pp) 9606.ENSP00000378699","0.52",,,"0.623",,,,"0.867","0.326"
"pp","9606.ENSP00000301364 (pp) 9606.ENSP00000426909","false","pp","9606.ENSP00000301364 (pp) 9606.ENSP00000426909","0.047",,,"0.934",,,,"0.939","0.127"
"pp","9606.ENSP00000230056 (pp) 9606.ENSP00000264156","false","pp","9606.ENSP00000230056 (pp) 9606.ENSP00000264156","0.435",,"0.5","0.62",,,,"0.951","0.599"
"pp","9606.ENSP00000301455 (pp) 9606.ENSP00000371798","false","pp","9606.ENSP00000301455 (pp) 9606.ENSP00000371798","0.063",,,,,,,"0.844","0.841"
"pp","9606.ENSP00000301396 (pp) 9606.ENSP00000362680","false","pp","9606.ENSP00000301396 (pp) 9606.ENSP00000362680","0.064",,,"0.521",,,,"0.831","0.654"
"pp","9606.ENSP00000301396 (pp) 9606.ENSP00000391457","false","pp","9606.ENSP00000301396 (pp) 9606.ENSP00000391457",,,"0.9",,,,,"0.9",
"pp","9606.ENSP00000230056 (pp) 9606.ENSP00000301019","false","pp","9606.ENSP00000230056 (pp) 9606.ENSP00000301019","0.409",,"0.9","0.998",,,,"0.999","0.982"
"pp","9606.ENSP00000301633 (pp) 9606.ENSP00000355922","false","pp","9606.ENSP00000301633 (pp) 9606.ENSP00000355922","0.78",,,,,,,"0.96","0.826"
"pp","9606.ENSP00000301633 (pp) 9606.ENSP00000361540","false","pp","9606.ENSP00000301633 (pp) 9606.ENSP00000361540","0.954",,"0.5","0.045",,,,"0.995","0.811"
"pp","9606.ENSP00000231572 (pp) 9606.ENSP00000262027","false","pp","9606.ENSP00000231572 (pp) 9606.ENSP00000262027","0.252",,"0.9","0.892",,,"0.107","0.999","0.942"
"pp","9606.ENSP00000301633 (pp) 9606.ENSP00000363524","false","pp","9606.ENSP00000301633 (pp) 9606.ENSP00000363524","0.853",,,,,,,"0.925","0.517"
"pp","9606.ENSP00000230056 (pp) 9606.ENSP00000262105","false","pp","9606.ENSP00000230056 (pp) 9606.ENSP00000262105","0.318",,"0.5",,,,,"0.838","0.564"
"pp","9606.ENSP00000230056 (pp) 9606.ENSP00000361540","false","pp","9606.ENSP00000230056 (pp) 9606.ENSP00000361540","0.248",,,"0.625",,,,"0.889","0.64"
"pp","9606.ENSP00000301633 (pp) 9606.ENSP00000302530","false","pp","9606.ENSP00000301633 (pp) 9606.ENSP00000302530","0.844",,,"0.095",,,,"0.979","0.866"
"pp","9606.ENSP00000231498 (pp) 9606.ENSP00000471191","false","pp","9606.ENSP00000231498 (pp) 9606.ENSP00000471191","0.141",,"0.5","0.953",,,,"0.997","0.872"
"pp","9606.ENSP00000231498 (pp) 9606.ENSP00000448054","false","pp","9606.ENSP00000231498 (pp) 9606.ENSP00000448054","0.193",,"0.5","0.826",,,,"0.986","0.832"
"pp","9606.ENSP00000231498 (pp) 9606.ENSP00000308622","false","pp","9606.ENSP00000231498 (pp) 9606.ENSP00000308622","0.106",,"0.4","0.772",,,,"0.988","0.92"
"pp","9606.ENSP00000301633 (pp) 9606.ENSP00000478887","false","pp","9606.ENSP00000301633 (pp) 9606.ENSP00000478887","0.092",,"0.4","0.051",,,,"0.825","0.702"
"pp","9606.ENSP00000231498 (pp) 9606.ENSP00000373312","false","pp","9606.ENSP00000231498 (pp) 9606.ENSP00000373312","0.058",,"0.5","0.967",,,,"0.996","0.771"
"pp","9606.ENSP00000301633 (pp) 9606.ENSP00000415430","false","pp","9606.ENSP00000301633 (pp) 9606.ENSP00000415430","0.708",,,,,,,"0.852","0.514"
"pp","9606.ENSP00000301633 (pp) 9606.ENSP00000377492","false","pp","9606.ENSP00000301633 (pp) 9606.ENSP00000377492","0.794",,,"0.071",,,,"0.882","0.435"
"pp","9606.ENSP00000301633 (pp) 9606.ENSP00000377793","false","pp","9606.ENSP00000301633 (pp) 9606.ENSP00000377793","0.871",,,"0.292",,,,"0.94","0.399"
"pp","9606.ENSP00000231498 (pp) 9606.ENSP00000379181","false","pp","9606.ENSP00000231498 (pp) 9606.ENSP00000379181","0.067",,"0.8","0.18",,,,"0.934","0.625"
"pp","9606.ENSP00000301633 (pp) 9606.ENSP00000353770","false","pp","9606.ENSP00000301633 (pp) 9606.ENSP00000353770","0.759",,,,,,,"0.895","0.584"
"pp","9606.ENSP00000301633 (pp) 9606.ENSP00000411532","false","pp","9606.ENSP00000301633 (pp) 9606.ENSP00000411532","0.868",,,,,,,"0.976","0.829"
"pp","9606.ENSP00000231572 (pp) 9606.ENSP00000325448","false","pp","9606.ENSP00000231572 (pp) 9606.ENSP00000325448","0.484",,"0.9","0.877",,,"0.113","0.999","0.995"
"pp","9606.ENSP00000301633 (pp) 9606.ENSP00000335357","false","pp","9606.ENSP00000301633 (pp) 9606.ENSP00000335357","0.849",,,"0.09",,,,"0.887","0.248"
"pp","9606.ENSP00000231572 (pp) 9606.ENSP00000419851","false","pp","9606.ENSP00000231572 (pp) 9606.ENSP00000419851","0.83",,,,,,,"0.872","0.285"
"pp","9606.ENSP00000231572 (pp) 9606.ENSP00000264161","false","pp","9606.ENSP00000231572 (pp) 9606.ENSP00000264161","0.252",,"0.9","0.901",,,,"0.996","0.563"
"pp","9606.ENSP00000301633 (pp) 9606.ENSP00000428489","false","pp","9606.ENSP00000301633 (pp) 9606.ENSP00000428489","0.932",,,"0.092",,,,"0.978","0.684"
"pp","9606.ENSP00000231572 (pp) 9606.ENSP00000384018","false","pp","9606.ENSP00000231572 (pp) 9606.ENSP00000384018","0.042",,,,,,,"0.903","0.904"
"pp","9606.ENSP00000231572 (pp) 9606.ENSP00000355890","false","pp","9606.ENSP00000231572 (pp) 9606.ENSP00000355890","0.87",,"0.9","0.908",,,"0.262","0.999","0.976"
"pp","9606.ENSP00000231572 (pp) 9606.ENSP00000362576","false","pp","9606.ENSP00000231572 (pp) 9606.ENSP00000362576","0.7",,,"0.146",,,"0.272","0.942","0.728"
"pp","9606.ENSP00000301633 (pp) 9606.ENSP00000360540","false","pp","9606.ENSP00000301633 (pp) 9606.ENSP00000360540","0.807",,,,,,,"0.913","0.57"
"pp","9606.ENSP00000232905 (pp) 9606.ENSP00000499044","false","pp","9606.ENSP00000232905 (pp) 9606.ENSP00000499044","0.196",,,"0.747",,,,"0.811","0.15"
"pp","9606.ENSP00000301633 (pp) 9606.ENSP00000391090","false","pp","9606.ENSP00000301633 (pp) 9606.ENSP00000391090","0.488",,,"0.066",,,,"0.815","0.645"
"pp","9606.ENSP00000301633 (pp) 9606.ENSP00000355966","false","pp","9606.ENSP00000301633 (pp) 9606.ENSP00000355966","0.817",,,"0.098",,,,"0.94","0.666"
"pp","9606.ENSP00000301633 (pp) 9606.ENSP00000377536","false","pp","9606.ENSP00000301633 (pp) 9606.ENSP00000377536","0.85",,,,,,,"0.926","0.532"
"pp","9606.ENSP00000231572 (pp) 9606.ENSP00000358939","false","pp","9606.ENSP00000231572 (pp) 9606.ENSP00000358939","0.221",,,"0.134",,,"0.095","0.933","0.903"
"pp","9606.ENSP00000301633 (pp) 9606.ENSP00000323300","false","pp","9606.ENSP00000301633 (pp) 9606.ENSP00000323300","0.864",,,"0.071",,,,"0.917","0.401"
"pp","9606.ENSP00000301633 (pp) 9606.ENSP00000442068","false","pp","9606.ENSP00000301633 (pp) 9606.ENSP00000442068","0.93",,,,,,,"0.96","0.465"
"pp","9606.ENSP00000232424 (pp) 9606.ENSP00000287647","false","pp","9606.ENSP00000232424 (pp) 9606.ENSP00000287647",,,"0.9",,,,,"0.933","0.359"
"pp","9606.ENSP00000301633 (pp) 9606.ENSP00000357643","false","pp","9606.ENSP00000301633 (pp) 9606.ENSP00000357643","0.817",,,,,,,"0.939","0.684"
"pp","9606.ENSP00000231572 (pp) 9606.ENSP00000261772","false","pp","9606.ENSP00000231572 (pp) 9606.ENSP00000261772","0.153",,,,,,"0.057","0.85","0.828"
"pp","9606.ENSP00000232424 (pp) 9606.ENSP00000466121","false","pp","9606.ENSP00000232424 (pp) 9606.ENSP00000466121",,,"0.8",,,,,"0.8",
"pp","9606.ENSP00000301633 (pp) 9606.ENSP00000499238","false","pp","9606.ENSP00000301633 (pp) 9606.ENSP00000499238","0.837",,,,,,,"0.953","0.724"
"pp","9606.ENSP00000232905 (pp) 9606.ENSP00000272317","false","pp","9606.ENSP00000232905 (pp) 9606.ENSP00000272317","0.208",,,"0.841",,,,"0.876","0.1"
"pp","9606.ENSP00000231572 (pp) 9606.ENSP00000378191","false","pp","9606.ENSP00000231572 (pp) 9606.ENSP00000378191","0.286",,"0.9","0.991",,,"0.093","0.999","0.863"
"pp","9606.ENSP00000232905 (pp) 9606.ENSP00000419449","false","pp","9606.ENSP00000232905 (pp) 9606.ENSP00000419449","0.26","0.049","0.9",,,,,"0.924","0.048"
"pp","9606.ENSP00000301633 (pp) 9606.ENSP00000412292","false","pp","9606.ENSP00000301633 (pp) 9606.ENSP00000412292","0.658",,,,,,,"0.821","0.501"
"pp","9606.ENSP00000232424 (pp) 9606.ENSP00000308583","false","pp","9606.ENSP00000232424 (pp) 9606.ENSP00000308583",,,"0.8",,,,,"0.8","0.045"
"pp","9606.ENSP00000301633 (pp) 9606.ENSP00000356379","false","pp","9606.ENSP00000301633 (pp) 9606.ENSP00000356379","0.749",,,,,,,"0.879","0.541"
"pp","9606.ENSP00000301633 (pp) 9606.ENSP00000378699","false","pp","9606.ENSP00000301633 (pp) 9606.ENSP00000378699","0.926",,"0.4","0.51",,,,"0.997","0.89"
"pp","9606.ENSP00000301633 (pp) 9606.ENSP00000313950","false","pp","9606.ENSP00000301633 (pp) 9606.ENSP00000313950","0.764",,"0.8","0.944",,,,"0.999","0.997"
"pp","9606.ENSP00000232424 (pp) 9606.ENSP00000494957","false","pp","9606.ENSP00000232424 (pp) 9606.ENSP00000494957",,,"0.8","0.045",,,,"0.8",
"pp","9606.ENSP00000301633 (pp) 9606.ENSP00000348838","false","pp","9606.ENSP00000301633 (pp) 9606.ENSP00000348838","0.956",,,"0.091",,,,"0.992","0.82"
"pp","9606.ENSP00000301633 (pp) 9606.ENSP00000336868","false","pp","9606.ENSP00000301633 (pp) 9606.ENSP00000336868","0.84",,,"0.131",,,,"0.955","0.703"
"pp","9606.ENSP00000232905 (pp) 9606.ENSP00000354722","false","pp","9606.ENSP00000232905 (pp) 9606.ENSP00000354722","0.216",,"0.9","0.747",,,,"0.982","0.239"
"pp","9606.ENSP00000301633 (pp) 9606.ENSP00000404190","false","pp","9606.ENSP00000301633 (pp) 9606.ENSP00000404190","0.6",,,,,,,"0.827","0.586"
"pp","9606.ENSP00000232424 (pp) 9606.ENSP00000365682","false","pp","9606.ENSP00000232424 (pp) 9606.ENSP00000365682","0.042",,"0.5","0.873",,,,"0.953","0.323"
"pp","9606.ENSP00000232424 (pp) 9606.ENSP00000263388","false","pp","9606.ENSP00000232424 (pp) 9606.ENSP00000263388","0.08",,"0.5","0.072",,,,"0.806","0.599"
"pp","9606.ENSP00000301633 (pp) 9606.ENSP00000481380","false","pp","9606.ENSP00000301633 (pp) 9606.ENSP00000481380","0.858",,,,,,,"0.956","0.707"
"pp","9606.ENSP00000232905 (pp) 9606.ENSP00000256383","false","pp","9606.ENSP00000232905 (pp) 9606.ENSP00000256383","0.195",,"0.54","0.802",,,,"0.953","0.44"
"pp","9606.ENSP00000232905 (pp) 9606.ENSP00000362688","false","pp","9606.ENSP00000232905 (pp) 9606.ENSP00000362688","0.134",,"0.65","0.773",,,,"0.951","0.382"
"pp","9606.ENSP00000232905 (pp) 9606.ENSP00000331019","false","pp","9606.ENSP00000232905 (pp) 9606.ENSP00000331019","0.193",,,"0.747",,,,"0.81","0.147"
"pp","9606.ENSP00000301633 (pp) 9606.ENSP00000438483","false","pp","9606.ENSP00000301633 (pp) 9606.ENSP00000438483","0.716",,,,,,,"0.818","0.386"
"pp","9606.ENSP00000233057 (pp) 9606.ENSP00000256383","false","pp","9606.ENSP00000233057 (pp) 9606.ENSP00000256383","0.164",,"0.9","0.885",,,,"0.999","0.99"
"pp","9606.ENSP00000302289 (pp) 9606.ENSP00000463978","false","pp","9606.ENSP00000302289 (pp) 9606.ENSP00000463978",,,"0.5",,,,,"0.932","0.87"
"pp","9606.ENSP00000301633 (pp) 9606.ENSP00000362146","false","pp","9606.ENSP00000301633 (pp) 9606.ENSP00000362146","0.961",,"0.8","0.943",,,,"0.999","0.997"
"pp","9606.ENSP00000301633 (pp) 9606.ENSP00000414109","false","pp","9606.ENSP00000301633 (pp) 9606.ENSP00000414109","0.82",,,,,,,"0.912","0.535"
"pp","9606.ENSP00000232905 (pp) 9606.ENSP00000495273","false","pp","9606.ENSP00000232905 (pp) 9606.ENSP00000495273","0.141",,,"0.841",,,,"0.861","0.067"
"pp","9606.ENSP00000302530 (pp) 9606.ENSP00000313950","false","pp","9606.ENSP00000302530 (pp) 9606.ENSP00000313950","0.828",,,"0.089",,,,"0.997","0.985"
"pp","9606.ENSP00000302530 (pp) 9606.ENSP00000356319","false","pp","9606.ENSP00000302530 (pp) 9606.ENSP00000356319","0.653",,,"0.067",,,,"0.817","0.482"
"pp","9606.ENSP00000233057 (pp) 9606.ENSP00000324173","false","pp","9606.ENSP00000233057 (pp) 9606.ENSP00000324173","0.057",,,"0.043",,,,"0.871","0.869"
"pp","9606.ENSP00000302530 (pp) 9606.ENSP00000357643","false","pp","9606.ENSP00000302530 (pp) 9606.ENSP00000357643","0.899",,,,,,,"0.963","0.653"
"pp","9606.ENSP00000232905 (pp) 9606.ENSP00000426909","false","pp","9606.ENSP00000232905 (pp) 9606.ENSP00000426909","0.122",,,"0.769",,,,"0.82","0.187"
"pp","9606.ENSP00000233057 (pp) 9606.ENSP00000356520","false","pp","9606.ENSP00000233057 (pp) 9606.ENSP00000356520","0.103",,,"0.612",,,,"0.808","0.495"
"pp","9606.ENSP00000302530 (pp) 9606.ENSP00000442068","false","pp","9606.ENSP00000302530 (pp) 9606.ENSP00000442068","0.795",,,,,,,"0.87","0.393"
"pp","9606.ENSP00000233057 (pp) 9606.ENSP00000496832","false","pp","9606.ENSP00000233057 (pp) 9606.ENSP00000496832","0.906",,"0.5",,,,,"0.991","0.83"
"pp","9606.ENSP00000233057 (pp) 9606.ENSP00000264657","false","pp","9606.ENSP00000233057 (pp) 9606.ENSP00000264657","0.138",,,"0.292",,,,"0.879","0.819"
"pp","9606.ENSP00000233057 (pp) 9606.ENSP00000382707","false","pp","9606.ENSP00000233057 (pp) 9606.ENSP00000382707","0.449",,,,,,,"0.839","0.72"
